PDB_ID,THSA,RHSA,LHP
5b66-E,3343.0,0.45243,2280.0
5b66-F,2360.0,0.64675,0.0
5b66-H,4013.0,0.58379,2455.0
5b66-I,1980.0,0.54113,1724.0
5b66-J,2522.0,0.74483,2555.0
5b66-K,2381.0,0.64092,2383.0
5b66-M,2098.0,0.60636,1773.0
5b66-T,2318.0,0.7117,1909.0
5b66-U,1850.0,0.28651,1225.0
5b66-X,1956.0,0.53604,1898.0
5b66-Y,1865.0,0.65485,1957.0
5b66-Z,3284.0,0.7251,3113.0
5b6c-A,2274.0,0.22338,1255.0
5b6d-A,3649.0,0.25968,0.0
5b71-F,1752.0,0.30785,0.0
5b78-B,707.0,0.25747,0.0
5b7e-A,5140.0,0.27143,0.0
5b7f-A,4267.0,0.24912,0.0
5b7h-A,2228.0,0.20043,0.0
5b7w-A,1894.0,0.18993,644.0
5b7y-B,2946.0,0.24183,679.0
5b82-A,2726.0,0.27922,1720.0
5b8d-A,2339.0,0.40699,1805.0
5bmn-A,4386.0,0.24617,0.0
5bmo-C,2709.0,0.24936,1051.0
5bmq-A,2788.0,0.26402,0.0
5bmt-A,3630.0,0.28594,656.0
5bnx-C,2074.0,0.31922,1446.0
5bnz-A,5352.0,0.21815,0.0
5bo7-B,3048.0,0.22159,0.0
5bob-C,1482.0,0.15751,0.0
5boi-A,2552.0,0.18887,113.0
5bop-D,1142.0,0.13205,0.0
5bov-C,2953.0,0.24069,0.0
5bow-A,1980.0,0.23029,583.0
5bp3-A,3061.0,0.24453,0.0
5bp8-A,5461.0,0.27137,1374.0
5bp9-A,3338.0,0.2814,0.0
5bpd-A,5132.0,0.29663,1102.0
5bpk-A,6114.0,0.30278,2217.0
5bpk-C,4870.0,0.40175,2696.0
5bpx-A,2673.0,0.31943,1311.0
5bpz-A,2392.0,0.27882,818.0
5bq5-B,1791.0,0.17431,305.0
5bq8-D,2827.0,0.35848,0.0
5bql-C,2175.0,0.20316,0.0
5br4-B,3899.0,0.26112,1222.0
5brh-B,3714.0,0.22519,0.0
5brk-B,1966.0,0.32887,0.0
5brl-A,2483.0,0.21995,733.0
5bs1-A,3137.0,0.3632,0.0
5bse-A,4606.0,0.31466,3691.0
5bt9-C,3216.0,0.26718,1701.0
5bto-A,4803.0,0.25202,0.0
5bty-A,1272.0,0.16857,307.0
5bu3-B,3047.0,0.33495,2352.0
5bup-A,2615.0,0.28368,0.0
5buw-A,2139.0,0.25971,0.0
5bv8-A,1923.0,0.19403,289.0
5bva-A,4025.0,0.24086,0.0
5bvl-A,1067.0,0.12098,333.0
5bw0-B,1466.0,0.2371,0.0
5bwd-C,1143.0,0.32949,0.0
5bwj-C,3031.0,0.28952,0.0
5bx1-A,1693.0,0.21727,427.0
5bxa-A,4214.0,0.23614,894.0
5bxg-A,1790.0,0.19444,1030.0
5bxr-B,4931.0,0.19056,457.0
5by4-A,1853.0,0.25173,1097.0
5by5-A,2180.0,0.30891,1615.0
5by7-D,4071.0,0.30476,0.0
5by8-A,3337.0,0.24216,963.0
5byk-A,3172.0,0.2383,637.0
5bz0-A,3241.0,0.25726,0.0
5bz3-A,8820.0,0.51354,8493.0
5bza-C,4504.0,0.23118,0.0
5c00-D,1334.0,0.14267,273.0
5c05-B,6199.0,0.2601,1743.0
5c0p-A,2804.0,0.22877,877.0
5c0y-B,5094.0,0.26051,0.0
5c12-A,3121.0,0.27844,1789.0
5c17-A,1706.0,0.16366,660.0
5c1f-B,6706.0,0.30709,1374.0
5c1m-A,8515.0,0.54022,0.0
5c22-C,4386.0,0.25123,0.0
5c2i-B,4207.0,0.20793,0.0
5c2m-A,2352.0,0.2107,357.0
5c2u-A,1640.0,0.21255,351.0
5c30-A,2273.0,0.20815,0.0
5c33-B,3144.0,0.34271,0.0
5c3f-B,1057.0,0.43196,0.0
5c40-B,3873.0,0.27519,0.0
5c4y-B,2234.0,0.26758,0.0
5c50-A,2472.0,0.22508,1735.0
5c50-B,2824.0,0.26788,0.0
5c5c-A,3979.0,0.20826,1313.0
5c5d-D,2980.0,0.30294,1917.0
5c5g-A,1895.0,0.17207,503.0
5c5h-A,4667.0,0.24566,0.0
5c5z-B,2121.0,0.31357,1264.0
5c6d-A,4007.0,0.23499,0.0
5c6k-B,3100.0,0.29759,0.0
5c6s-A,1729.0,0.21217,1057.0
5c79-B,1510.0,0.21837,0.0
5c8a-C,2455.0,0.24891,797.0
5c8g-B,2060.0,0.2908,0.0
5c8h-A,1122.0,0.17422,651.0
5c8z-B,2868.0,0.25202,777.0
5c90-E,3008.0,0.27836,0.0
5c98-A,3395.0,0.22005,660.0
5c9f-D,2183.0,0.25942,0.0
5c9l-A,3834.0,0.29691,0.0
5c9o-A,4170.0,0.30329,1606.0
5ca8-A,7915.0,0.23501,760.0
5cad-A,5871.0,0.32161,0.0
5caj-A,2276.0,0.17787,728.0
5ccb-B,5099.0,0.23643,0.0
5ccf-A,4446.0,0.22739,958.0
5ccl-A,4746.0,0.23252,1088.0
5cd2-A,3141.0,0.21628,0.0
5cd6-C,5311.0,0.2232,1523.0
5cdk-A,2194.0,0.22609,509.0
5cdv-A,2824.0,0.18533,665.0
5ce6-A,3474.0,0.18729,0.0
5ce7-A,1854.0,0.25604,763.0
5cec-A,3927.0,0.22338,0.0
5cec-B,1564.0,0.15836,264.0
5ceg-C,2747.0,0.31658,1451.0
5cem-A,2527.0,0.19082,539.0
5cet-A,3910.0,0.26319,1187.0
5cfj-A,1707.0,0.21202,693.0
5cg5-A,4660.0,0.28547,0.0
5cgo-A,1182.0,0.49189,0.0
5cgz-B,3721.0,0.30673,1146.0
5chh-A,4054.0,0.2258,0.0
5chl-A,1895.0,0.22684,603.0
5chp-A,3778.0,0.29479,2298.0
5chs-A,4351.0,0.27564,0.0
5cio-A,8503.0,0.25103,0.0
5cj1-C,2836.0,0.30961,0.0
5cjb-C,1167.0,0.45783,0.0
5cjz-A,5887.0,0.25218,670.0
5ckl-A,2225.0,0.23264,640.0
5ckw-A,5759.0,0.28442,0.0
5cl2-B,2512.0,0.1971,733.0
5cl8-A,2645.0,0.21209,0.0
5cm2-Z,2802.0,0.26632,0.0
5cml-B,2352.0,0.22099,0.0
5cnw-A,3346.0,0.27669,918.0
5co8-A,3968.0,0.20828,0.0
5cof-A,2309.0,0.24946,1227.0
5cos-C,1556.0,0.34516,0.0
5cot-A,3227.0,0.19283,557.0
5cow-A,2692.0,0.22635,507.0
5coy-A,1203.0,0.24672,654.0
5coz-A,3879.0,0.21877,1330.0
5cpc-B,3962.0,0.26382,0.0
5cph-B,2164.0,0.22321,0.0
5cqg-B,6921.0,0.22606,780.0
5cr4-B,2692.0,0.19831,498.0
5cr6-D,5658.0,0.23342,0.0
5cr9-A,2755.0,0.21248,0.0
5crb-B,1772.0,0.19372,514.0
5cs0-A,4548.0,0.3168,0.0
5cs2-A,2375.0,0.27233,0.0
5csr-B,2480.0,0.22173,699.0
5cta-A,2068.0,0.26643,1272.0
5ctm-A,2349.0,0.21011,0.0
5ctv-A,1939.0,0.23224,523.0
5cu7-A,4103.0,0.23106,0.0
5cuk-A,1022.0,0.1895,0.0
5cuo-B,1868.0,0.18922,450.0
5cv0-A,3745.0,0.33095,0.0
5cva-E,1710.0,0.33708,0.0
5cvd-B,2121.0,0.19335,668.0
5cvw-A,2393.0,0.3352,992.0
5cwg-A,768.0,0.07633,253.0
5cwh-A,914.0,0.09549,433.0
5cwi-A,654.0,0.05949,0.0
5cwq-A,679.0,0.05818,200.0
5cww-B,5690.0,0.21967,0.0
5cww-C,1377.0,0.33439,999.0
5cx3-F,1224.0,0.39961,921.0
5cx6-B,6538.0,0.21059,0.0
5cx7-I,2307.0,0.32507,1438.0
5cx8-B,4537.0,0.23488,629.0
5cxx-B,2347.0,0.19868,718.0
5cya-A,2240.0,0.25521,0.0
5cyb-A,755.0,0.14755,0.0
5cyv-A,2814.0,0.29958,0.0
5cyw-B,2657.0,0.31912,851.0
5cyz-C,3363.0,0.39756,0.0
5czg-A,1706.0,0.24739,841.0
5czl-A,3671.0,0.25861,0.0
5czw-A,3100.0,0.28651,0.0
5czy-A,5598.0,0.24747,1218.0
5d16-B,1601.0,0.19586,0.0
5d18-A,3127.0,0.26816,2049.0
5d1m-B,2924.0,0.30493,0.0
5d1r-A,3674.0,0.28538,2383.0
5d22-A,1490.0,0.20162,748.0
5d23-A,2137.0,0.33872,0.0
5d2e-A,4456.0,0.20216,1704.0
5d2k-A,2905.0,0.26559,2323.0
5d2m-G,1474.0,0.49068,0.0
5d3a-A,2460.0,0.29757,1350.0
5d3k-A,2182.0,0.18987,539.0
5d3q-B,2677.0,0.17145,0.0
5d3x-B,2226.0,0.27279,0.0
5d4v-B,3917.0,0.28869,1402.0
5d50-B,3597.0,0.41598,0.0
5d50-F,2143.0,0.35539,0.0
5d5n-A,3155.0,0.31431,0.0
5d66-A,2686.0,0.28149,759.0
5d6e-A,3270.0,0.19746,535.0
5d6h-A,3438.0,0.2832,0.0
5d6h-B,2512.0,0.34624,0.0
5d78-A,1117.0,0.21501,0.0
5d7u-B,1316.0,0.32582,0.0
5d8m-A,4759.0,0.33205,1344.0
5d9r-A,2230.0,0.28615,0.0
5da5-Z,2316.0,0.31133,0.0
5daw-A,3749.0,0.26538,1333.0
5dbl-A,1797.0,0.18526,458.0
5dcl-B,2330.0,0.35426,0.0
5dcu-B,4244.0,0.26037,0.0
5ddw-D,5734.0,0.24727,0.0
5de3-A,1874.0,0.19814,611.0
5dec-D,3368.0,0.28477,0.0
5deq-A,3780.0,0.28734,652.0
5deu-A,4598.0,0.23495,0.0
5dfk-A,3117.0,0.31021,2070.0
5dfy-A,2496.0,0.26966,0.0
5dgg-A,2087.0,0.23794,0.0
5dgj-A,2056.0,0.24058,797.0
5dgq-B,4690.0,0.22587,0.0
5dh0-B,2784.0,0.20981,0.0
5dhd-A,1536.0,0.29912,869.0
5dhv-M,1070.0,0.19629,971.0
5di0-B,3249.0,0.1987,578.0
5dil-B,945.0,0.11858,267.0
5dj1-C,3529.0,0.24353,0.0
5dje-B,2443.0,0.22027,658.0
5djh-A,2802.0,0.23501,712.0
5djo-B,3402.0,0.30902,1617.0
5djt-A,1892.0,0.21941,539.0
5dkp-J,3309.0,0.29126,1817.0
5dkx-A,5978.0,0.17992,517.0
5dlb-A,4087.0,0.31567,2019.0
5dle-D,1303.0,0.23119,628.0
5dlk-D,4665.0,0.22872,0.0
5dm2-A,3339.0,0.26337,1909.0
5dma-A,1061.0,0.28957,530.0
5dmd-B,2047.0,0.23578,0.0
5dmm-A,3239.0,0.28177,1367.0
5dmy-B,6127.0,0.1975,587.0
5dn7-A,2658.0,0.22825,0.0
5dnk-B,5598.0,0.23248,1466.0
5doc-B,2499.0,0.22822,0.0
5dof-B,2445.0,0.2479,0.0
5doi-H,1964.0,0.34204,0.0
5dok-B,3251.0,0.28252,0.0
5dom-A,875.0,0.1555,0.0
5dow-H,562.0,0.24235,562.0
5dp2-A,2975.0,0.20448,995.0
5dpo-A,2466.0,0.2668,1035.0
5dql-D,5989.0,0.28721,1821.0
5dqo-B,1872.0,0.22326,0.0
5dtc-A,1355.0,0.2188,800.0
5du9-A,5051.0,0.26799,0.0
5dvi-A,3504.0,0.2354,0.0
5dvw-B,2202.0,0.27205,995.0
5dwa-B,2731.0,0.21582,550.0
5dwd-A,3014.0,0.32329,1457.0
5dwz-B,2834.0,0.22897,509.0
5dxe-B,3513.0,0.31456,0.0
5dxl-A,3141.0,0.21065,588.0
5dyq-B,2367.0,0.35696,1944.0
5dz2-B,3649.0,0.27768,0.0
5dz8-A,3362.0,0.30675,0.0
5dze-A,2380.0,0.27765,590.0
5dzt-A,10070.0,0.24838,3109.0
5e04-B,4006.0,0.28742,0.0
5e0y-A,1185.0,0.29245,555.0
5e10-A,1372.0,0.18134,517.0
5e1l-A,2348.0,0.25868,933.0
5e1v-A,2569.0,0.20399,0.0
5e1w-A,3921.0,0.29691,1837.0
5e1y-A,1483.0,0.23103,0.0
5e33-A,5796.0,0.21263,0.0
5e3b-A,2124.0,0.27649,0.0
5e3e-B,1210.0,0.17742,563.0
5e3e-E,2025.0,0.34011,1543.0
5e3i-B,5908.0,0.28315,0.0
5e3q-A,3393.0,0.26984,1061.0
5e4b-B,2534.0,0.25918,0.0
5e50-A,1617.0,0.23832,0.0
5e56-A,1966.0,0.29458,707.0
5e57-A,2407.0,0.23504,461.0
5e5y-C,956.0,0.22181,0.0
5e6g-A,1664.0,0.25695,1166.0
5e6x-A,3092.0,0.19375,1122.0
5e71-A,3326.0,0.22292,861.0
5e75-A,4731.0,0.23783,1066.0
5e7h-A,3037.0,0.26485,748.0
5e8j-D,1440.0,0.29245,565.0
5e9p-A,1472.0,0.30558,762.0
5ean-A,10266.0,0.21558,0.0
5eb8-A,2842.0,0.19373,0.0
5eb9-A,1651.0,0.24219,1125.0
5eba-A,2836.0,0.19336,0.0
5ec0-A,3616.0,0.1936,585.0
5ec6-A,2739.0,0.19795,589.0
5eck-D,5712.0,0.24469,960.0
5ed9-B,3101.0,0.41815,1526.0
5edf-A,2322.0,0.19434,658.0
5edl-A,5805.0,0.6005,5113.0
5ee5-A,2930.0,0.23872,0.0
5efr-A,4734.0,0.21651,0.0
5eft-H,3724.0,0.27433,0.0
5efv-B,10989.0,0.29569,1945.0
5efz-F,3727.0,0.26719,1395.0
5egf-A,4617.0,0.22691,0.0
5eh1-A,3459.0,0.30091,773.0
5eh6-A,1771.0,0.68011,1771.0
5eha-A,2265.0,0.26049,901.0
5ehi-C,2060.0,0.16856,0.0
5eid-A,1965.0,0.31077,0.0
5eik-A,6550.0,0.48554,5980.0
5eip-B,1872.0,0.2409,666.0
5eiv-D,1246.0,0.51616,0.0
5ej0-A,2407.0,0.22708,1105.0
5ej8-H,5729.0,0.25406,1395.0
5ejd-F,4250.0,0.21073,0.0
5ejl-A,3154.0,0.2164,0.0
5ejr-A,5344.0,0.20559,1164.0
5eju-A,1859.0,0.17246,0.0
5ejy-A,4676.0,0.20049,586.0
5ek5-A,2232.0,0.28491,793.0
5el3-A,1899.0,0.25524,535.0
5el9-A,1347.0,0.14368,233.0
5elk-A,1635.0,0.19835,639.0
5eln-D,6591.0,0.27316,0.0
5emb-A,1253.0,0.22343,270.0
5emi-A,1708.0,0.199,582.0
5emx-B,1230.0,0.28955,0.0
5en8-B,3254.0,0.27934,1495.0
5enq-B,7140.0,0.25429,0.0
5eof-B,2567.0,0.32999,985.0
5ep6-B,1930.0,0.39108,0.0
5ep9-B,3140.0,0.25666,0.0
5epe-A,3548.0,0.3007,1257.0
5epw-A,2689.0,0.33354,0.0
5eq0-A,1391.0,0.29113,1290.0
5eq7-A,3009.0,0.25545,0.0
5eqj-A,4893.0,0.2634,0.0
5eqn-B,2824.0,0.21383,0.0
5eqz-A,1618.0,0.19336,511.0
5er9-B,3982.0,0.23057,706.0
5ere-A,4892.0,0.21924,773.0
5erm-B,4086.0,0.25908,0.0
5erq-A,5498.0,0.25834,1324.0
5et1-B,3860.0,0.2667,1001.0
5et1-C,864.0,0.30846,0.0
5et3-A,1460.0,0.4731,1460.0
5eu0-B,1194.0,0.2826,676.0
5eub-A,2949.0,0.2416,0.0
5eur-C,2063.0,0.27024,0.0
5euv-B,5954.0,0.21979,985.0
5ev3-A,3125.0,0.30764,522.0
5evf-A,1638.0,0.23864,850.0
5evh-A,1909.0,0.28194,830.0
5ew0-A,1749.0,0.17957,529.0
5ewo-A,2954.0,0.28481,0.0
5ewp-B,3175.0,0.25944,0.0
5ewu-A,3588.0,0.226,1422.0
5ewy-A,2509.0,0.26683,578.0
5ex2-A,2663.0,0.20504,904.0
5ex8-A,4573.0,0.22455,902.0
5exc-O,3316.0,0.2986,0.0
5exe-A,4294.0,0.25889,882.0
5exe-C,4474.0,0.31427,1503.0
5exh-C,707.0,0.16275,303.0
5eyn-A,3158.0,0.24101,742.0
5eyo-A,1887.0,0.23817,678.0
5eyr-A,2734.0,0.26523,0.0
5ez7-A,3618.0,0.21572,663.0
5eza-C,1262.0,0.40102,1262.0
5ezq-A,3014.0,0.19551,1097.0
5ezu-B,1658.0,0.32832,0.0
5f0q-B,2188.0,0.21434,404.0
5f18-A,3134.0,0.2649,619.0
5f1b-B,3777.0,0.44831,0.0
5f22-A,1895.0,0.32515,1868.0
5f22-B,2577.0,0.33695,2528.0
5f29-B,1234.0,0.26967,639.0
5f2k-A,3672.0,0.22901,1467.0
5f2t-A,3016.0,0.26489,1539.0
5f30-B,4177.0,0.24458,953.0
5f3q-B,2783.0,0.29478,0.0
5f47-A,3521.0,0.31925,1563.0
5f4c-B,1074.0,0.1932,542.0
5f4w-A,2882.0,0.19825,1157.0
5f5l-A,3514.0,0.26929,862.0
5f5n-A,3577.0,0.2831,1423.0
5f5s-B,1263.0,0.2175,0.0
5f6r-B,2388.0,0.27613,2122.0
5f72-C,2996.0,0.24535,0.0
5f72-T,2305.0,0.21242,0.0
5f74-B,1234.0,0.48316,0.0
5f76-B,3606.0,0.28143,866.0
5f7j-C,4102.0,0.29258,0.0
5f7r-E,3447.0,0.24352,0.0
5f7v-A,2711.0,0.15657,788.0
5f7x-B,3878.0,0.31231,0.0
5f7z-D,4115.0,0.30845,0.0
5f8c-C,6025.0,0.32882,0.0
5f8p-A,5372.0,0.25274,0.0
5f8v-D,3820.0,0.23933,0.0
5f8z-A,2464.0,0.21127,0.0
5f9k-B,2639.0,0.30129,1212.0
5f9o-G,3443.0,0.20302,0.0
5f9p-B,2507.0,0.22263,494.0
5f9q-A,1818.0,0.18073,0.0
5f9s-A,4658.0,0.26712,723.0
5fa1-B,4537.0,0.25355,784.0
5fa2-A,3387.0,0.21864,0.0
5fa8-A,1868.0,0.22148,832.0
5faf-A,1602.0,0.21443,565.0
5fav-B,6106.0,0.23208,0.0
5fb2-A,2496.0,0.24965,1874.0
5fb4-A,6254.0,0.25234,0.0
5fb7-A,2186.0,0.2566,815.0
5fbf-A,2468.0,0.22139,651.0
5fc2-B,4640.0,0.21341,0.0
5fcd-B,3397.0,0.28879,0.0
5fce-B,1329.0,0.19892,732.0
5fcg-C,1553.0,0.49396,1553.0
5fcm-B,2344.0,0.39106,1507.0
5fcn-B,1926.0,0.34885,1313.0
5fcs-H,3203.0,0.27605,0.0
5fcs-L,3485.0,0.2865,0.0
5fd9-A,2716.0,0.25383,839.0
5fdb-A,1962.0,0.19806,721.0
5fdn-B,6858.0,0.19256,0.0
5feb-A,1631.0,0.23634,404.0
5few-A,2961.0,0.20614,452.0
5ffd-A,1577.0,0.21179,0.0
5ffg-B,2889.0,0.2505,900.0
5ffp-A,2545.0,0.30058,1365.0
5ffq-A,2530.0,0.24848,899.0
5ffx-C,2605.0,0.25769,2362.0
5fg0-A,4227.0,0.22052,919.0
5fgl-A,3495.0,0.30137,0.0
5fgu-A,4944.0,0.22254,0.0
5fh7-A,1776.0,0.23362,520.0
5fhk-D,2561.0,0.23388,881.0
5fi3-A,3951.0,0.25917,1335.0
5fia-B,4069.0,0.20071,0.0
5fid-A,1684.0,0.25504,326.0
5fii-B,1224.0,0.23221,0.0
5fis-A,3925.0,0.26764,0.0
5fjd-C,2345.0,0.37181,2329.0
5fjz-C,2376.0,0.17542,457.0
5fkt-A,5929.0,0.23746,1499.0
5fky-B,5783.0,0.20289,0.0
5flg-B,2145.0,0.16723,0.0
5flh-B,2944.0,0.28934,1700.0
5flw-A,2675.0,0.21642,976.0
5fly-B,2392.0,0.17431,561.0
5fmd-A,7051.0,0.30991,1922.0
5fmo-S,4087.0,0.35388,0.0
5fmr-A,2320.0,0.20856,0.0
5fmu-C,1471.0,0.21303,326.0
5fn7-B,2025.0,0.18283,431.0
5fn8-B,5052.0,0.33559,0.0
5fno-A,5163.0,0.24436,1842.0
5fnp-B,2462.0,0.23477,0.0
5foe-A,4150.0,0.20378,0.0
5fok-B,9470.0,0.33749,0.0
5for-A,1890.0,0.25739,0.0
5fpw-A,3389.0,0.25696,0.0
5fpz-A,2352.0,0.34614,2204.0
5fq2-B,1324.0,0.21252,0.0
5fq4-B,4334.0,0.25469,661.0
5fqe-B,4761.0,0.20338,867.0
5fql-A,5351.0,0.26468,1613.0
5fr7-B,3497.0,0.41228,1900.0
5fre-A,1635.0,0.17863,477.0
5fry-B,3336.0,0.32291,0.0
5fs8-A,3848.0,0.18863,829.0
5fsv-A,2366.0,0.21802,815.0
5ft0-B,4441.0,0.31283,0.0
5ftb-A,4671.0,0.21976,0.0
5fuh-C,3670.0,0.24224,0.0
5fvg-A,2160.0,0.20159,0.0
5fvn-D,6118.0,0.37469,0.0
5fwz-A,1516.0,0.24634,1106.0
5fya-B,3474.0,0.28621,0.0
5fyp-B,1901.0,0.16572,0.0
5fzo-A,3401.0,0.22004,0.0
5fzs-A,1585.0,0.24867,837.0
5fzt-B,970.0,0.34446,970.0
5g1l-A,3201.0,0.26352,1470.0
5g1o-D,2866.0,0.21486,0.0
5g1s-N,3549.0,0.30901,0.0
5g1w-E,4187.0,0.28757,2946.0
5g1x-B,1256.0,0.38837,0.0
5g23-B,2242.0,0.2263,1063.0
5g28-A,6703.0,0.5809,6244.0
5g2c-A,6743.0,0.58014,6292.0
5g2d-A,6747.0,0.58436,5867.0
5g2h-A,2406.0,0.22906,0.0
5g2u-A,2998.0,0.17472,487.0
5g38-A,1376.0,0.15194,294.0
5g3q-B,1179.0,0.21186,373.0
5g3t-B,4242.0,0.2372,0.0
5g3x-A,5902.0,0.36775,2433.0
5g4k-A,5144.0,0.3854,2868.0
5g4z-A,1834.0,0.23034,613.0
5g51-A,1698.0,0.19855,476.0
5g5c-A,2873.0,0.2306,1763.0
5g5g-C,6046.0,0.21969,0.0
5ggb-A,2355.0,0.16572,448.0
5ggn-A,2033.0,0.2627,819.0
5ghe-A,2816.0,0.15593,598.0
5gi7-A,2320.0,0.20328,912.0
5gik-A,1793.0,0.24272,627.0
5giz-A,3187.0,0.25547,503.0
5gjh-A,946.0,0.15554,387.0
5gjk-B,1466.0,0.31432,727.0
5gk1-D,4070.0,0.24509,1160.0
5gk9-B,1394.0,0.46716,0.0
5gke-A,3099.0,0.2147,995.0
5gkv-A,3293.0,0.23878,995.0
5gkx-B,3399.0,0.30189,1471.0
5gl2-B,3042.0,0.28195,0.0
5gl6-B,2069.0,0.20364,892.0
5gmc-D,2444.0,0.27729,1133.0
5gmd-A,3496.0,0.23036,929.0
5gmt-B,1538.0,0.14267,0.0
5gn1-D,3965.0,0.23381,0.0
5gn2-D,4138.0,0.30828,1531.0
5gna-B,2156.0,0.38288,1607.0
5gnf-B,2204.0,0.28475,0.0
5gng-B,2703.0,0.27984,1340.0
5go5-A,1553.0,0.2045,689.0
5gof-A,4530.0,0.22041,609.0
5goo-A,5523.0,0.29233,0.0
5gox-B,2555.0,0.18279,1026.0
5gp7-A,2124.0,0.25783,828.0
5gpi-F,2667.0,0.31521,0.0
5gpo-A,2797.0,0.33034,0.0
5gpy-A,3072.0,0.2508,0.0
5gpy-B,2288.0,0.26214,1433.0
5gq1-E,2525.0,0.25174,0.0
5gqf-B,4666.0,0.22967,962.0
5gqi-A,4987.0,0.3328,1739.0
5gqu-A,7911.0,0.26486,1281.0
5gs7-A,4715.0,0.28969,1876.0
5gsm-B,5214.0,0.18627,1055.0
5gtq-A,2895.0,0.22708,937.0
5gtu-A,2729.0,0.31239,2045.0
5guh-A,7733.0,0.22869,0.0
5gui-A,2111.0,0.25861,1223.0
5gul-B,2923.0,0.26402,1317.0
5guq-C,1639.0,0.19065,439.0
5gut-A,9879.0,0.26385,2153.0
5gv0-A,1821.0,0.21308,459.0
5gv3-B,1761.0,0.1956,593.0
5gva-A,2770.0,0.22098,510.0
5gvd-A,2455.0,0.28235,0.0
5gvh-A,3514.0,0.24993,2359.0
5gvj-A,3177.0,0.23823,0.0
5gvv-F,5619.0,0.29763,0.0
5gwn-A,3999.0,0.21725,859.0
5gy3-A,3192.0,0.23878,1243.0
5gyq-A,3014.0,0.33541,1660.0
5gz3-B,3673.0,0.219,0.0
5gza-A,3442.0,0.2281,665.0
5gzc-A,1801.0,0.22442,973.0
5gzd-A,1725.0,0.23422,890.0
5gzg-A,1968.0,0.25022,0.0
5gzk-A,3477.0,0.23598,0.0
5gzt-A,1110.0,0.25742,0.0
5h06-B,4197.0,0.21781,0.0
5h0j-A,2842.0,0.25747,578.0
5h0m-A,1686.0,0.25119,1461.0
5h28-A,2997.0,0.20938,896.0
5h2f-B,13374.0,0.47345,9496.0
5h2f-E,3377.0,0.45722,2265.0
5h2f-O,3056.0,0.22147,1061.0
5h2f-T,2200.0,0.66606,1888.0
5h2f-X,1991.0,0.5718,2081.0
5h2f-Y,1901.0,0.66655,1825.0
5h3j-A,2561.0,0.24036,0.0
5h3j-B,1204.0,0.43031,0.0
5h3v-A,1858.0,0.2831,898.0
5h3x-A,2678.0,0.18697,451.0
5h3z-B,8228.0,0.21442,0.0
5h4s-A,2936.0,0.2052,572.0
5h5f-A,2332.0,0.18816,553.0
5h5p-A,2052.0,0.1928,337.0
5h66-C,1570.0,0.29226,1114.0
5h6t-A,4636.0,0.278,1695.0
5h72-F,1748.0,0.35143,1726.0
5h88-B,1707.0,0.16795,0.0
5h9f-A,5519.0,0.24448,0.0
5h9f-B,1206.0,0.14362,0.0
5h9f-I,4435.0,0.25391,0.0
5h9i-A,2416.0,0.23269,1203.0
5hal-A,2060.0,0.33333,1420.0
5ham-B,2986.0,0.21606,0.0
5haw-B,2111.0,0.20619,711.0
5hax-A,7077.0,0.21717,0.0
5haz-A,6968.0,0.23192,0.0
5hb6-A,1777.0,0.21069,495.0
5hb7-A,2167.0,0.28468,0.0
5hcn-A,4019.0,0.30565,1840.0
5hdk-D,1493.0,0.19542,320.0
5hdm-B,4748.0,0.25918,1538.0
5hdw-A,2123.0,0.28119,0.0
5he9-A,2225.0,0.23711,492.0
5hea-B,3565.0,0.26766,0.0
5hfi-A,2697.0,0.26978,731.0
5hgj-B,1480.0,0.16415,0.0
5hgz-A,3646.0,0.28159,2195.0
5hhe-D,3044.0,0.31482,800.0
5hhj-A,2948.0,0.20214,552.0
5hi4-A,2454.0,0.35163,0.0
5hi8-B,2805.0,0.34145,1034.0
5hj9-A,3033.0,0.23916,943.0
5hjf-B,3717.0,0.34239,1265.0
5hjm-A,4441.0,0.21775,983.0
5hjq-A,3180.0,0.22256,1872.0
5hk3-B,1809.0,0.29827,0.0
5hky-B,1014.0,0.34073,0.0
5hlo-B,1871.0,0.27988,1157.0
5hml-A,2716.0,0.1995,870.0
5hmq-E,7740.0,0.28472,0.0
5hno-C,2351.0,0.25921,1262.0
5hnv-A,2550.0,0.19074,680.0
5hoe-D,3228.0,0.324,0.0
5hok-C,1343.0,0.24593,572.0
5hon-B,1643.0,0.19651,778.0
5hop-B,2365.0,0.21775,464.0
5hr5-A,4954.0,0.24456,0.0
5hra-B,2608.0,0.25402,853.0
5hrb-A,2548.0,0.26,1014.0
5hrp-A,2196.0,0.2772,0.0
5hrr-A,2167.0,0.27142,0.0
5hrs-A,2205.0,0.28433,0.0
5hsf-A,1247.0,0.1888,0.0
5hsi-B,7513.0,0.2731,0.0
5hst-A,3392.0,0.23859,0.0
5ht2-A,3192.0,0.27017,1037.0
5htl-A,1967.0,0.22931,955.0
5htx-A,3393.0,0.18412,614.0
5hu7-A,3540.0,0.27197,0.0
5hub-A,1856.0,0.26409,1343.0
5hus-A,2954.0,0.20153,741.0
5hvx-A,8376.0,0.4963,0.0
5hvz-C,1311.0,0.54511,1311.0
5hw4-A,3043.0,0.2443,0.0
5hwa-A,1816.0,0.15429,212.0
5hwe-A,3205.0,0.20203,1236.0
5hwh-A,2142.0,0.24677,691.0
5hwi-A,2447.0,0.21273,405.0
5hwk-A,2399.0,0.23147,879.0
