Uniprot_ID,PDB_ID,Species,Tax_ID,Type,Expression,Tissue_Expressed
Q9AG27,5bza-C,THERMOTOGA NEAPOLITANA,2337.0,,,
None,5c05-B,,,,,
Q12149,5c0y-B,SYNTHETIC CONSTRUCT,559292.0,,,
Q716H3,5c12-A,ENTEROBACTERIA PHAGE SF6,10761.0,,,
Q7DJN2,5c17-A,BACILLUS MEGATERIUM,1404.0,,,
P42866,5c1m-A,MUS MUSCULUS,10090.0,,,
O87505,5c22-C,ESCHERICHIA COLI,562.0,,,
Q8YWM0,5c2i-B,NOSTOC SP. (STRAIN PCC 7120 / UTEX 2576),103690.0,,,
A7SDD2,5c2m-A,NEMATOSTELLA VECTENSIS,45351.0,,,
K9ZTJ6,5c2u-A,CAMELUS DROMEDARIUS,9838.0,,,
P11716,5c30-A,ORYCTOLAGUS CUNICULUS,9986.0,,,
E9Q401,5c33-B,MUS MUSCULUS,10090.0,,,
None,5c3f-B,,,,,
Q9H477,5c40-B,HOMO SAPIENS,9606.0,,46.5,liver
Q9BSB4,5c50-A,HOMO SAPIENS,9606.0,,44.1,skin
O75143,5c50-B,HOMO SAPIENS,9606.0,,87.9,white matter
Q14831,5c5c-A,HOMO SAPIENS,9606.0,,5.1,hypothalamus
A1CJQ5,5c5g-A,ASPERGILLUS CLAVATUS,344612.0,,,
P37353,5c5h-A,ESCHERICHIA COLI (STRAIN K12),83333.0,,,
E2QI13,5c5z-B,ESCHERICHIA COLI,562.0,,,
Q93009,5c6d-A,HOMO SAPIENS,9606.0,soluble,58.8,testis
P36932,5c6k-B,ENTEROBACTERIA PHAGE P2,10679.0,,,
P55201,5c6s-A,HOMO SAPIENS,9606.0,,23.5,bone marrow
Q9QWY8,5c79-B,MUS MUSCULUS,10090.0,,,
Q746J7,5c8a-C,THERMUS THERMOPHILUS,262724.0,,,
Q13416,5c8h-A,HOMO SAPIENS,9606.0,soluble,20.8,testis
Q8NKB0,5c8z-B,CLONOSTACHYS ROSEA,29856.0,,,
Q2G036,5c90-E,STAPHYLOCOCCUS AUREUS,1280.0,,,
A7UR55,5c98-A,ANOPHELES GAMBIAE,7165.0,,,
Q92FY8,5c9f-D,RICKETTSIA CONORII,781.0,,,
Q7N8J0,5c9l-A,PHOTORHABDUS LUMINESCENS,29488.0,,,
Q7N8J0,5c9o-A,PHOTORHABDUS LUMINESCENS,29488.0,,,
None,5cad-A,,,,,
P0A8I3,5caj-A,ESCHERICHIA COLI,83333.0,,,
Q9UJA5,5ccb-B,HOMO SAPIENS,9606.0,soluble,20.2,skeletal muscle
Q8VDL4,5ccf-A,MUS MUSCULUS,10090.0,,,
Q9H7B4,5ccl-A,HOMO SAPIENS,9606.0,soluble,22.1,epididymis
Q5DZ44,5cd2-A,VIBRIO FISCHERI (STRAIN ATCC 700601 / ES114),312309.0,,,
A8JE91,5cdk-A,CHLAMYDOMONAS REINHARDTII,3055.0,,,
None,5ce6-A,,,,,
Q9USJ8,5ce7-A,SCHIZOSACCHAROMYCES POMBE,4896.0,,,
Q96RU8,5cem-A,HOMO SAPIENS,9606.0,,365.5,bone marrow
C0H4F3,5cfj-A,PLASMODIUM FALCIPARUM (ISOLATE 3D7),36329.0,,,
P14324,5cg5-A,HOMO SAPIENS,9606.0,soluble,355.7,liver
None,5cgo-A,,,,,
Q88JX8,5cgz-B,PSEUDOMONAS PUTIDA (STRAIN KT2440),160488.0,,,
None,5chh-A,,,,,
Q9VKM6,5chl-A,DROSOPHILA MELANOGASTER,7227.0,,,
Q9WYT0,5chp-A,THERMOTOGA MARITIMA,2336.0,,,
Q98776,5chs-A,VESICULAR STOMATITIS INDIANA VIRUS,11277.0,,,
None,5cio-A,,,,,
P13848,5cj1-C,"BACILLUS PHAGE PHI29, HOMO SAPIENS",10756.0,,,
None,5cjb-C,,,,,
Q89ZX5,5cjz-A,BACTEROIDES THETAIOTAOMICRON VPI-5482,226186.0,,,
Q5WZW9,5ckw-A,LEGIONELLA PNEUMOPHILA (STRAIN LENS),297245.0,,,
P71088,5cl2-B,BACILLUS SUBTILIS (STRAIN 168),224308.0,,,
R8GWR7,5cl8-A,BACILLUS CEREUS,1396.0,,,
Q6C999,5cm2-Z,YARROWIA LIPOLYTICA CLIB122,284591.0,,,
D0MHY8,5cml-B,RHODOTHERMUS MARINUS,29549.0,,,
G0RYN2,5co8-A,SYNTHETIC CONSTRUCT,32630.0,,,
Q1R1X2,5cof-A,ESCHERICHIA COLI (STRAIN UTI89 / UPEC),364106.0,,,
None,5cos-C,,,,,
D2W2Z5,5cot-A,NAEGLERIA GRUBERI,5762.0,,,
E3M3V1,5cow-A,CAENORHABDITIS REMANEI,31234.0,,,
P13501,5coy-A,HOMO SAPIENS,9606.0,,135.2,lymph node
P0A0K8,5cph-B,STAPHYLOCOCCUS AUREUS,1280.0,,,
Q0QHL8,5cqg-B,TRIBOLIUM CASTANEUM,7070.0,,,
None,5cr4-B,,,,,
Q04IN8,5cr6-D,STREPTOCOCCUS PNEUMONIAE,1313.0,,,
Q6RCR0,5crb-B,LEGIONELLA PNEUMOPHILA,446.0,,,
Q8IL97,5cs2-A,PLASMODIUM FALCIPARUM (ISOLATE 3D7),36329.0,,,
I6V559,5cta-A,BACILLUS SUBTILIS,1423.0,,,
A8FFI9,5ctm-A,BACILLUS PUMILUS,1408.0,,,
P06653,5ctv-A,STREPTOCOCCUS PNEUMONIAE SEROTYPE 4,170187.0,,,
Q89YI8,5cu7-A,BACTEROIDES THETAIOTAOMICRON VPI-5482,226186.0,,,
Q21A54,5cuo-B,RHODOPSEUDOMONAS PALUSTRIS (STRAIN BISB18),316056.0,,,
Q9H3L0,5cv0-A,HOMO SAPIENS,9606.0,,201.2,skeletal muscle
P02452,5cva-E,HOMO SAPIENS,9606.0,,1331.8,cervix
Q9BV86,5cvd-B,HOMO SAPIENS,9606.0,soluble,98.9,skeletal muscle
None,5cwg-A,,,,,
None,5cwh-A,,,,,
None,5cwi-A,,,,,
None,5cwq-A,,,,,
Q9BQS8,5cx3-F,HOMO SAPIENS,9606.0,soluble,263.3,skeletal muscle
Q6A562,5cx6-B,THOSEA ASIGNA VIRUS,83810.0,,,
None,5cx7-I,,,,,
F2YCB6,5cxx-B,ANAEROMYCES MUCRONATUS,994854.0,,,
None,5cyb-A,,,,,
Q0S6D0,5cyv-A,RHODOCOCCUS JOSTII (STRAIN RHA1),101510.0,,,
P68598,5cyw-B,VACCINIA VIRUS (STRAIN ANKARA),126794.0,,,
None,5czl-A,,,,,
B5B0E6,5czw-A,MYROIDES PROFUNDI,480520.0,,,
P05845,5d16-B,ESCHERICHIA COLI,562.0,,,
None,5d18-A,,,,,
Q96BH1,5d1m-B,HOMO SAPIENS,9606.0,soluble,21.0,cerebral cortex
P28773,5d22-A,OVIS ARIES,9940.0,,,
Q5FBS0,5d23-A,BOMBYX MORI,7091.0,,,
Q1XGK3,5d2k-A,PSEUDOMONAS PUTIDA,303.0,,,
Q9Y4E5,5d2m-G,HOMO SAPIENS,9606.0,aggregator,70.3,bone marrow
Q7Z4S6,5d3a-A,HOMO SAPIENS,9606.0,soluble,77.6,retina
Q03133,5d3k-A,SACCHAROPOLYSPORA ERYTHRAEA,1836.0,,,
Q05193,5d3q-B,HOMO SAPIENS,9606.0,soluble,319.5,cerebral cortex
Q8TCU6,5d3x-B,HOMO SAPIENS,9606.0,,78.1,white matter
Q57913,5d4v-B,METHANOCALDOCOCCUS JANNASCHII,2190.0,,,
T1S9Z0,5d50-B,SALMONELLA PHAGE SPC32H,1327941.0,,,
T1SA45,5d50-F,SALMONELLA PHAGE SPC32H,1327941.0,,,
P16791,5d5n-A,HUMAN CYTOMEGALOVIRUS,10360.0,,,
B0VB33,5d66-A,ACINETOBACTER BAUMANNII (STRAIN AYE),509173.0,,,
P50579,5d6e-A,HOMO SAPIENS,9606.0,soluble,125.0,tonsil
Q6XBY4,5d6h-A,ACINETOBACTER BAUMANNII,470.0,,,
Q6XBY7,5d6h-B,ACINETOBACTER BAUMANNII,470.0,,,
O56220,5d7u-B,MOUSE MAMMARY TUMOR VIRUS,11757.0,,,
None,5d8m-A,,,,,
Q9FIG9,5d9r-A,ARABIDOPSIS THALIANA,3702.0,,,
Q2RVS1,5da5-Z,RHODOSPIRILLUM RUBRUM,1085.0,,,
Q5AR53,5daw-A,ASPERGILLUS NIDULANS FGSC A4,227321.0,,,
Q2G2B2,5dbl-A,STAPHYLOCOCCUS AUREUS,93061.0,,,
X5JZS1,5dcl-B,STREPTOCOCCUS AGALACTIAE,1311.0,,,
K7WDL7,5dcu-B,CATHARANTHUS ROSEUS,4058.0,,,
H8Y6N2,5ddw-D,ACTINOALLOTEICHUS SP. WH1-2216-6,1074250.0,,,
A8ISN6,5de3-A,CHLAMYDOMONAS REINHARDTII,3055.0,,,
O31611,5dec-D,BACILLUS SUBTILIS (STRAIN 168),224308.0,,,
Q6N021,5deu-A,HOMO SAPIENS,9606.0,,22.4,bone marrow
B7MCA3,5dfk-A,ESCHERICHIA COLI,562.0,,,
P73184,5dfy-A,SYNECHOCYSTIS SP. (STRAIN PCC 6803 / KAZUSA),1111708.0,,,
Q5ZWD7,5dgg-A,LEGIONELLA PNEUMOPHILA SUBSP. PNEUMOPHILA,272624.0,,,
Q83883,5dgj-A,NORWALK VIRUS,524364.0,,,
Q6LUT2,5dgq-B,PHOTOBACTERIUM PROFUNDUM,74109.0,,,
Q47NS2,5dh0-B,THERMOBIFIDA FUSCA (STRAIN YX),269800.0,,,
Q9UWR7,5dhd-A,THERMOCOCCUS KODAKARENSIS KOD1,69014.0,,,
Q76PP8,5dhv-M,ORYCTOLAGUS CUNICULUS,9986.0,,,
Q5CZR5,5di0-B,DANIO RERIO,7955.0,,,
None,5dj1-C,,,,,
P9WKJ0,5djh-A,MYCOBACTERIUM TUBERCULOSIS,1773.0,,,
F8VQ75,5djo-B,MUS MUSCULUS,10090.0,,,
O49004,5djt-A,AVENA SATIVA,4498.0,,,
F1CWE4,5dlk-D,PENICILLIUM AETHIOPICUM,36650.0,,,
B4ADV2,5dm2-A,BACILLUS PUMILUS ATCC 7061,536229.0,,,
P56255,5dma-A,GEOBACILLUS STEAROTHERMOPHILUS,1422.0,,,
A4ISV0,5dmd-B,GEOBACILLUS THERMODENITRIFICANS,33940.0,,,
Q47690,5dmm-A,ESCHERICHIA COLI (STRAIN K12),83333.0,,,
D4QAP3,5dmy-B,BIFIDOBACTERIUM BIFIDUM,1681.0,,,
Q6A070,5dn7-A,MUS MUSCULUS,10090.0,,,
O05979,5dnk-B,RICKETTSIA PROWAZEKII (STRAIN MADRID E),272947.0,,,
P16794,5doc-B,HUMAN CYTOMEGALOVIRUS (STRAIN AD169),10360.0,,,
D2CVN7,5dof-B,TETRAHYMENA THERMOPHILA,5911.0,,,
Q6JXI5,5doi-H,TETRAHYMENA THERMOPHILA,5911.0,,,
Q6JXI5,5dok-B,TETRAHYMENA THERMOPHILA,5911.0,,,
W5S2D2,5dom-A,MORINGA OLEIFERA,3735.0,,,
Q9WVC8,5dow-H,HOMO SAPIENS,9606.0,,,
Q6DNE7,5dp2-A,LYNGBYA MAJUSCULA,158786.0,,,
G8UX47,5dpo-A,LEGIONELLA PNEUMOPHILA STR. PARIS,297246.0,,,
P49643,5dqo-B,HOMO SAPIENS,9606.0,,30.6,prostate
None,5dtc-A,,,,,
H7BRJ8,5dvi-A,PSEUDOMONAS PUTIDA CSV86,1005395.0,,,
Q05323,5dvw-B,ZAIRE EBOLAVIRUS (STRAIN MAYINGA-76),128952.0,,,
Q9KHV6,5dwa-B,THALASSOBIUS GELATINOVORUS,53501.0,,,
None,5dwz-B,,,,,
P03372,5dxe-B,HOMO SAPIENS,9606.0,,110.9,endometrium
Q4WWF5,5dxl-A,NEOSARTORYA FUMIGATA,330879.0,,,
F4F7G1,5dyq-B,VERRUCOSISPORA MARIS,263358.0,,,
F6I323,5dze-A,VITIS VINIFERA,29760.0,,,
Q8KUA3,5dzt-A,ENTEROCOCCUS FAECALIS,1351.0,,,
O36307,5e04-B,ANDES VIRUS,46607.0,,,
P9WI81,5e0y-A,MYCOBACTERIUM TUBERCULOSIS,83332.0,,,
W8SPQ2,5e1l-A,ESCHERICHIA COLI,562.0,,,
Q05470,5e1v-A,BACILLUS SUBTILIS (STRAIN 168),224308.0,,,
M1R817,5e1w-A,DEHALOCOCCOIDES SP. CBDB1,255470.0,,,
Q8N448,5e1y-A,HOMO SAPIENS,9606.0,,20.5,liver
Q9NY33,5e33-A,HOMO SAPIENS,9606.0,soluble,30.2,colon
C4TSS5,5e3e-B,YERSINIA KRISTENSENII ATCC 33638,527012.0,,,
C4TSS4,5e3e-E,YERSINIA KRISTENSENII ATCC 33638,527012.0,,,
None,5e3i-B,,,,,
None,5e4b-B,,,,,
Q8IW19,5e50-A,HOMO SAPIENS,9606.0,,3.2,basal ganglia
P09793,5e56-A,MUS MUSCULUS,10090.0,,,
B6E1W5,5e5y-C,SOLANUM TUBEROSUM,4113.0,,,
None,5e6g-A,,,,,
P05107,5e6x-A,HOMO SAPIENS,9606.0,,376.2,bone marrow
Q9BTL3,5e8j-D,HOMO SAPIENS,9606.0,,30.1,bone marrow
E0RQU0,5e9p-A,SPIROCHAETA THERMOPHILA,154.0,,,
Q6ZQJ5,5ean-A,MUS MUSCULUS,10090.0,,,
O30700,5eb8-A,BACILLUS SP. NG-27,65673.0,,,
Q6QR64,5eb9-A,GALLUS GALLUS,9031.0,,,
O30700,5eba-A,BACILLUS SP. NG-27,65673.0,,,
C7F6X5,5ec0-A,BACILLUS SUBTILIS,1423.0,,,
F0EX68,5ec6-A,KINGELLA DENITRIFICANS ATCC 33394,888741.0,,,
Q9SKE2,5eck-D,ARABIDOPSIS THALIANA,3702.0,,,
Q8BJS4,5ed9-B,MUS MUSCULUS,10090.0,,,
Q08840,5edf-A,NEISSERIA MENINGITIDIS,487.0,,,
O34738,5edl-A,BACILLUS SUBTILIS,1423.0,,,
Q9Y6D6,5ee5-A,HOMO SAPIENS,9606.0,soluble,36.5,retina
G2SES0,5efr-A,RHODOTHERMUS MARINUS,29549.0,,,
B6SCH3,5eft-H,RICE BLACK-STREAKED DWARF VIRUS 2,566568.0,,,
Q8SDT4,5efv-B,STAPHYLOCOCCUS PHAGE PHI11,12360.0,,,
Q0MRG5,5efz-F,PSEUDOMONAS VERONII,76761.0,,,
F1CWE4,5egf-A,PENICILLIUM AETHIOPICUM,36650.0,,,
P38484,5eh1-A,HOMO SAPIENS,9606.0,,80.8,spleen
P02724,5eh6-A,HOMO SAPIENS,9606.0,,156.3,bone marrow
G1K3P4,5eha-A,AGARICUS BISPORUS,5341.0,,,
Q9SAR5,5eid-A,ARABIDOPSIS THALIANA,3702.0,,,
Q9NA73,5eik-A,CAENORHABDITIS ELEGANS,6239.0,,,
O74958,5eip-B,SCHIZOSACCHAROMYCES POMBE 972H-,284812.0,,,
None,5eiv-D,,,,,
P07240,5ej0-A,VACCINIA VIRUS (STRAIN WESTERN RESERVE),10254.0,,,
P17109,5ej8-H,ESCHERICHIA COLI K12,83333.0,,,
F1CWE4,5ejd-F,PENICILLIUM AETHIOPICUM,36650.0,,,
G3FT00,5ejl-A,KLEBSIELLA PNEUMONIAE,573.0,,,
Q9U1M8,5ejr-A,DICTYOSTELIUM DISCOIDEUM,44689.0,,,
None,5eju-A,,,,,
Q9U1M8,5ejy-A,DICTYOSTELIUM DISCOIDEUM,44689.0,,,
Q6KD75,5ek5-A,ESCHERICHIA COLI CFT073,199310.0,,,
O75525,5el3-A,HOMO SAPIENS,9606.0,,157.7,testis
O23346,5el9-A,ARABIDOPSIS THALIANA,3702.0,,,
Q8BL48,5elk-A,MUS MUSCULUS,10090.0,,,
Q5CR27,5eln-D,CRYPTOSPORIDIUM PARVUM (STRAIN IOWA II),353152.0,,,
Q8K4V4,5emb-A,RATTUS NORVEGICUS,10116.0,,,
P53064,5emx-B,SACCHAROMYCES CEREVISIAE,559292.0,,,
G5EEG7,5en8-B,CAENORHABDITIS ELEGANS,6239.0,,,
P31224,5enq-B,ESCHERICHIA COLI K-12,83333.0,,,
Q96CV9,5eof-B,HOMO SAPIENS,9606.0,,879.4,skeletal muscle
Q9UHD2,5ep6-B,HOMO SAPIENS,9606.0,soluble,23.5,testis
Q9RN67,5ep9-B,STREPTOMYCES NOGALATER,38314.0,,,
Q3SJX0,5epe-A,THIOBACILLUS DENITRIFICANS,292415.0,,,
Q6Q1R8,5epw-A,HUMAN CORONAVIRUS NL63,277944.0,,,
Q9HC52,5eq0-A,HOMO SAPIENS,9606.0,soluble,10.9,epididymis
G7J7Q5,5eq7-A,MEDICAGO TRUNCATULA,3880.0,,,
Q0ZQ39,5eqn-B,STREPTOMYCES RUBELLOMURINUS,359131.0,,,
A0R629,5er9-B,MYCOBACTERIUM SMEGMATIS,246196.0,,,
C8WZ86,5ere-A,DESULFOHALOBIUM RETBAENSE DSM 5692,485915.0,,,
A2PZA5,5erm-B,PHOMOPSIS AMYGDALI,1214568.0,,,
Q03555,5erq-A,RATTUS NORVEGICUS,10116.0,,,
Q9ET47,5et1-B,MUS MUSCULUS,10090.0,,,
Q1EG27,5et1-C,MUS MUSCULUS,10090.0,,,
None,5et3-A,,,,,
E6YLF5,5eu0-B,BARTONELLA ROCHALIMAE ATCC BAA-1498,685782.0,,,
Q13126,5eub-A,HOMO SAPIENS,9606.0,,12.1,ovary
None,5eur-C,,,,,
D1LZK0,5euv-B,PARACOCCUS SP. 32D,687527.0,,,
P26368,5ev3-A,HOMO SAPIENS,9606.0,soluble,147.7,bone marrow
None,5evf-A,,,,,
Q9RMI1,5ew0-A,SERRATIA FONTICOLA,47917.0,,,
Q82452,5ewo-A,HUMAN ASTROVIRUS-1,12456.0,,,
W7FPA1,5ewp-B,PLASMODIUM FALCIPARUM SANTA LUCIA,478859.0,,,
Q9FNB0,5ewu-A,ARABIDOPSIS THALIANA,3702.0,,,
C9Z6T8,5ewy-A,STREPTOMYCES SCABIEI 87.22,680198.0,,,
C6XJ17,5ex2-A,HIRSCHIA BALTICA,582402.0,,,
Q8KLL7,5ex8-A,STREPTOMYCES TOYOCAENSIS,55952.0,,,
None,5exc-O,,,,,
Q2RI41,5exe-A,MOORELLA THERMOACETICA (STRAIN ATCC 39073),264732.0,,,
Q2RI42,5exe-C,MOORELLA THERMOACETICA (STRAIN ATCC 39073),264732.0,,,
L0HN04,5exh-C,SYNTHETIC CONSTRUCT,32630.0,,,
None,5eyn-A,,,,,
P61244,5eyo-A,HOMO SAPIENS,9606.0,soluble,105.1,bone marrow
None,5eyr-A,,,,,
Q9HUH4,5ez7-A,PSEUDOMONAS AERUGINOSA PAO1,208964.0,,,
None,5eza-C,,,,,
P26672,5ezu-B,VACCINIA VIRUS (STRAIN WESTERN RESERVE),10254.0,,,
P49643,5f0q-B,HOMO SAPIENS,9606.0,,30.6,prostate
O15118,5f18-A,HOMO SAPIENS,9606.0,soluble,110.6,white matter
P87666,5f1b-B,ZAIRE EBOLAVIRUS,128951.0,,,
P0C6U8,5f22-A,SARS CORONAVIRUS,227859.0,,,
P0C6X7,5f22-B,SARS CORONAVIRUS,227859.0,,,
None,5f29-B,,,,,
A0QWG5,5f2t-A,MYCOBACTERIUM SMEGMATIS,246196.0,,,
W0DP94,5f30-B,THIOALKALIVIBRIO THIOCYANOXIDANS ARH 4,713587.0,,,
C4LU64,5f3q-B,ENTAMOEBA HISTOLYTICA,5759.0,,,
None,5f47-A,,,,,
P63705,5f4w-A,STREPTOCOCCUS PYOGENES SEROTYPE M1,301447.0,,,
None,5f5l-A,,,,,
None,5f5n-A,,,,,
P55081,5f5s-B,HOMO SAPIENS,9606.0,soluble,33.2,parathyroid gland
None,5f6r-B,,,,,
Q14145,5f72-C,HOMO SAPIENS,9606.0,soluble,178.2,skeletal muscle
None,5f72-T,,,,,
Q8VIP2,5f74-B,MUS MUSCULUS,10090.0,,,
I0B503,5f76-B,SCHISTOSOMA MANSONI,6183.0,,,
I0B503,5f7j-C,SCHISTOSOMA MANSONI,6183.0,,,
I0B503,5f7x-B,SCHISTOSOMA MANSONI,6183.0,,,
I0B503,5f7z-D,SCHISTOSOMA MANSONI,6183.0,,,
O53532,5f8c-C,MYCOBACTERIUM TUBERCULOSIS H37RV,83332.0,,,
Q9C0B1,5f8p-A,HOMO SAPIENS,9606.0,soluble,43.9,white matter
A2DW27,5f8v-D,TRICHOMONAS VAGINALIS,5722.0,,,
P03952,5f8z-A,HOMO SAPIENS,9606.0,,8011.8,prostate
P03952,5f8z-A,HOMO SAPIENS,9606.0,,328.4,liver
Q54BW5,5f9k-B,DICTYOSTELIUM DISCOIDEUM,44689.0,,,
None,5f9o-G,,,,,
Q6VMI5,5f9p-B,STREPTOMYCES AMBOFACIENS,1889.0,,,
None,5f9q-A,,,,,
P21549,5f9s-A,HOMO SAPIENS,9606.0,,2199.2,liver
Q6U8B0,5fa1-B,RAOULTELLA TERRIGENA,577.0,,,
None,5fa2-A,,,,,
P06396,5faf-A,HOMO SAPIENS,9606.0,,2486.9,heart muscle
Q30W70,5fav-B,DESULFOVIBRIO ALASKENSIS,207559.0,,,
Q5Y812,5fb2-A,STAPHYLOCOCCUS AUREUS,1280.0,,,
P04331,5fb4-A,BACILLUS PHAGE PHI29,10756.0,,,
None,5fb7-A,,,,,
P24021,5fbf-A,ASPERGILLUS ORYZAE RIB40,510516.0,,,
G0SHM3,5fc2-B,SYNTHETIC CONSTRUCT,32630.0,,,
Q83Y56,5fcd-B,ESCHERICHIA COLI,562.0,,,
Q3Y373,5fce-B,ENTEROCOCCUS FAECIUM DO,333849.0,,,
E9L5H4,5fcg-C,HOMO SAPIENS,9606.0,,,
Q764P7,5fcm-B,CHLAMYDOMONAS REINHARDTII,3055.0,,,
Q66GS9,5fcn-B,HOMO SAPIENS,9606.0,,10.2,lymph node
None,5fcs-H,,,,,
None,5fcs-L,,,,,
P21816,5fdb-A,RATTUS NORVEGICUS,10116.0,,,
Q84VW9,5fdn-B,ARABIDOPSIS THALIANA,3702.0,,,
O60939,5feb-A,HOMO SAPIENS,9606.0,,34.0,cerebral cortex
Q9X0Z6,5few-A,THERMOTOGA MARITIMA,2336.0,,,
None,5ffd-A,,,,,
P18564,5ffg-B,HOMO SAPIENS,9606.0,,80.0,skeletal muscle
None,5ffp-A,,,,,
Q8X5N4,5ffq-A,ESCHERICHIA COLI O157:H7,83334.0,,,
Q5Y812,5ffx-C,STAPHYLOCOCCUS AUREUS,1280.0,,,
None,5fgl-A,,,,,
P42212,5fgu-A,"AEQUOREA VICTORIA, STREPTOCOCCUS PYOGENES",6100.0,,,
Q86U86,5fh7-A,HOMO SAPIENS,9606.0,aggregator,42.0,thymus
None,5fhk-D,,,,,
None,5fi3-A,,,,,
None,5fia-B,,,,,
I3RTU7,5fid-A,MAGNAPORTHE ORYZAE,318829.0,,,
P00439,5fii-B,HOMO SAPIENS,9606.0,,1408.4,liver
None,5fis-A,,,,,
None,5fjd-C,,,,,
P43621,5fjz-C,SACCHAROMYCES CEREVISIAE,4932.0,,,
B3PKK9,5fkt-A,CELLVIBRIO JAPONICUS,498211.0,,,
Q89ZI2,5fky-B,BACTEROIDES THETAIOTAOMICRON,818.0,,,
P53559,5flg-B,BACILLUS SUBTILIS,1423.0,,,
A2VA43,5flh-B,STREPTOMYCES SP. FLA,375060.0,,,
E4VCC5,5flw-A,BIFIDOBACTERIUM BIFIDUM,883062.0,,,
None,5fly-B,,,,,
J7HDY4,5fmd-A,XANTHOPHYLLOMYCES DENDRORHOUS,5421.0,,,
Q66170,5fmo-S,COWPEA MOSAIC VIRUS,12264.0,,,
Q944U2,5fmr-A,CHLAMYDOMONAS REINHARDTII,3055.0,,,
Q149C2,5fmu-C,MUS MUSCULUS,10090.0,,,
P08575,5fn7-B,HOMO SAPIENS,9606.0,soluble,329.9,lymph node
P04157,5fn8-B,RATTUS NORVEGICUS,10116.0,,,
G4NAP4,5fno-A,MAGNAPORTHE ORYZAE,318829.0,,,
P69506,5fnp-B,ESCHERICHIA COLI,83333.0,,,
Q8WR51,5foe-A,"CAENORHABDITIS ELEGANS, HOMO SAPIENS",6239.0,,,
G3XCY8,5fok-B,PSEUDOMONAS AERUGINOSA,208964.0,,,
Q6ZUJ8,5for-A,HOMO SAPIENS,9606.0,,83.2,liver
B2C331,5fpw-A,TRYPANOSOMA CONGOLENSE,5692.0,,,
A1JMF7,5fpz-A,YERSINIA ENTEROCOLITICA,393305.0,,,
Q9UBT2,5fq2-B,HOMO SAPIENS,9606.0,soluble,109.4,skeletal muscle
Q8A5H6,5fq4-B,BACTEROIDES THETAIOTAOMICRON,818.0,,,
None,5fqe-B,,,,,
P22304,5fql-A,HOMO SAPIENS,9606.0,,323.4,cerebral cortex
D4I047,5fr7-B,ERWINIA AMYLOVORA,665029.0,,,
None,5fre-A,,,,,
O84957,5fry-B,CUPRIAVIDUS NECATOR,106590.0,,,
O95831,5fs8-A,HOMO SAPIENS,9606.0,soluble,110.6,liver
C9ZP98,5fsv-A,TRYPANOSOMA BRUCEI,5691.0,,,
Q8SDC5,5ft0-B,PSEUDOMONAS PHAGE PHIKZ,169683.0,,,
D7K0H3,5ftb-A,BACTEROIDES,457390.0,,,
Q9HU22,5fuh-C,PSEUDOMONAS AERUGINOSA,287.0,,,
Q5S6Z9,5fvg-A,LOBOPHYLLIA HEMPRICHII,46758.0,,,
Q93K99,5fvn-D,ENTEROBACTER CLOACAE,550.0,,,
None,5fwz-A,,,,,
Q9HYQ6,5fya-B,PSEUDOMONAS AERUGINOSA,208964.0,,,
None,5fyp-B,,,,,
Q15652,5fzo-A,HOMO SAPIENS,9606.0,soluble,49.7,cerebellum
None,5fzs-A,,,,,
Q96QB1,5fzt-B,MUS MUSCULUS,10090.0,,52.5,adipose tissue
P77202,5g1l-A,ESCHERICHIA COLI,562.0,,,
P27708,5g1o-D,HOMO SAPIENS,9606.0,soluble,27.8,liver
None,5g1s-N,,,,,
E1XUJ2,5g1w-E,CASTELLANIELLA DEFRAGRANS,1437824.0,,,
P04198,5g1x-B,HOMO SAPIENS,9606.0,,9.5,placenta
Q5SIZ5,5g23-B,THERMUS THERMOPHILUS,300852.0,,,
W8VZW3,5g28-A,NONLABENS MARINUS S1-08,1454201.0,,,
W8VZW3,5g2c-A,NONLABENS MARINUS S1-08,1454201.0,,,
W8VZW3,5g2d-A,NONLABENS MARINUS S1-08,1454201.0,,,
V7IJE3,5g2h-A,SALMONELLA ENTERICA,28901.0,,,
Q8A7C8,5g2u-A,BACTEROIDES THETAIOTAOMICRON,226186.0,,,
P0A432,5g38-A,THERMOSYNECHOCOCCUS ELONGATUS,197221.0,,,
None,5g3q-B,,,,,
Q9S3V1,5g3t-B,CHROMOBACTERIUM VIOLACEUM,536.0,,,
P87577,5g3x-A,CYDIA POMONELLA GRANULOVIRUS,28289.0,,,
U2C7W9,5g4k-A,CLOSTRIDIUM SP.,1506.0,,,
None,5g4z-A,,,,,
None,5g51-A,,,,,
Q8TZJ1,5g5c-A,PYROCOCCUS FURIOSUS,2261.0,,,
P77489,5g5g-C,ESCHERICHIA COLI,83333.0,,,
A0QUZ2,5ggb-A,MYCOBACTERIUM SMEGMATIS STR. MC2 155,246196.0,,,
Q8WZA1,5ggn-A,HOMO SAPIENS,9606.0,,87.5,parathyroid gland
Q45757,5ghe-A,BACILLUS THURINGIENSIS,1428.0,,,
Q94521,5gi7-A,DROSOPHILA MELANOGASTER,7227.0,,,
None,5gik-A,,,,,
B4EKB3,5giz-A,BURKHOLDERIA CENOCEPACIA J2315,216591.0,,,
O75791,5gjh-A,HOMO SAPIENS,9606.0,soluble,184.8,thymus
Q12824,5gjk-B,HOMO SAPIENS,9606.0,aggregator,68.3,testis
